id,cocktail_id,drink_id,quantity
26014,8917,6,1 tsp.
26015,8918,0,45 ml
26016,8918,7,20 ml
26017,8918,8,Full up (90ml)
26018,8919,0,60 ml
26019,8919,9,1 dash
26020,8920,0,45 ml
26021,8920,5,15 ml
26022,8920,10,1 tsp.
26023,8920,11,1 個
26024,8920,12,2 tsp.
26025,8921,0,45 ml
26026,8921,13,15 ml
26027,8922,0,50 ml
26028,8922,13,10 ml
26029,8923,0,30 ml
26030,8923,14,15 ml
26031,8923,5,15 ml
26032,8924,0,30 ml
26033,8924,2,15 ml
26034,8924,15,15 ml
26035,8925,0,30 ml
26036,8925,1,90 ml
26037,8926,0,45 ml
26038,8926,2,15 ml
26039,8926,3,Full up (90ml)
26040,8927,0,30 ml
26041,8927,4,15 ml
26042,8927,5,15 ml
26043,8927,6,1 tsp.
26044,8928,0,45 ml
26045,8928,7,20 ml
26046,8928,8,Full up (90ml)
26047,8929,0,60 ml
26048,8929,9,1 dash
26049,8930,0,45 ml
26050,8930,5,15 ml
26051,8930,10,1 tsp.
26052,8930,11,1 個
26053,8930,12,2 tsp.
26054,8931,0,45 ml
26055,8931,13,15 ml
26056,8932,0,50 ml
26057,8932,13,10 ml
26058,8933,0,30 ml
26059,8933,14,15 ml
26060,8933,5,15 ml
26061,8934,0,30 ml
26062,8934,2,15 ml
26063,8934,15,15 ml
26064,8935,0,30 ml
26065,8935,1,90 ml
26066,8936,0,45 ml
26067,8936,2,15 ml
26068,8936,3,Full up (90ml)
26069,8937,0,30 ml
26070,8937,4,15 ml
26071,8937,5,15 ml
26072,8937,6,1 tsp.
26073,8938,0,45 ml
26074,8938,7,20 ml
26075,8938,8,Full up (90ml)
26076,8939,0,60 ml
26077,8939,9,1 dash
26078,8940,0,45 ml
26079,8940,5,15 ml
26080,8940,10,1 tsp.
26081,8940,11,1 個
26082,8940,12,2 tsp.
26083,8941,0,45 ml
26084,8941,13,15 ml
26085,8942,0,50 ml
26086,8942,13,10 ml
26087,8943,0,30 ml
26088,8943,14,15 ml
26089,8943,5,15 ml
26090,8944,0,30 ml
26091,8944,2,15 ml
26092,8944,15,15 ml
26093,8945,0,30 ml
26094,8945,1,90 ml
26095,8946,0,45 ml
26096,8946,2,15 ml
26097,8946,3,Full up (90ml)
26098,8947,0,30 ml
26099,8947,4,15 ml
26100,8947,5,15 ml
26101,8947,6,1 tsp.
26102,8948,0,45 ml
26103,8948,7,20 ml
26104,8948,8,Full up (90ml)
26105,8949,0,60 ml
26106,8949,9,1 dash
26107,8950,0,45 ml
26108,8950,5,15 ml
26109,8950,10,1 tsp.
26110,8950,11,1 個
26111,8950,12,2 tsp.
26112,8951,0,45 ml
26113,8951,13,15 ml
26114,8952,0,50 ml
26115,8952,13,10 ml
26116,8953,0,30 ml
26117,8953,14,15 ml
26118,8953,5,15 ml
26119,8954,0,30 ml
26120,8954,2,15 ml
26121,8954,15,15 ml
26122,8955,0,30 ml
26123,8955,1,90 ml
26124,8956,0,45 ml
26125,8956,2,15 ml
26126,8956,3,Full up (90ml)
26127,8957,0,30 ml
26128,8957,4,15 ml
26129,8957,5,15 ml
26130,8957,6,1 tsp.
26131,8958,0,45 ml
26132,8958,7,20 ml
26133,8958,8,Full up (90ml)
26134,8959,0,60 ml
26135,8959,9,1 dash
26136,8960,0,45 ml
26137,8960,5,15 ml
26138,8960,10,1 tsp.
26139,8960,11,1 個
26140,8960,12,2 tsp.
26141,8961,0,45 ml
26142,8961,13,15 ml
26143,8962,0,50 ml
26144,8962,13,10 ml
26145,8963,0,30 ml
26146,8963,14,15 ml
26147,8963,5,15 ml
26148,8964,0,30 ml
26149,8964,2,15 ml
26150,8964,15,15 ml
26151,8965,0,30 ml
26152,8965,1,90 ml
26153,8966,0,45 ml
26154,8966,2,15 ml
26155,8966,3,Full up (90ml)
26156,8967,0,30 ml
26157,8967,4,15 ml
26158,8967,5,15 ml
26159,8967,6,1 tsp.
26160,8968,0,45 ml
26161,8968,7,20 ml
26162,8968,8,Full up (90ml)
26163,8969,0,60 ml
26164,8969,9,1 dash
26165,8970,0,45 ml
26166,8970,5,15 ml
26167,8970,10,1 tsp.
26168,8970,11,1 個
26169,8970,12,2 tsp.
26170,8971,0,45 ml
26171,8971,13,15 ml
26172,8972,0,50 ml
26173,8972,13,10 ml
26174,8973,0,30 ml
26175,8973,14,15 ml
26176,8973,5,15 ml
26177,8974,0,30 ml
26178,8974,2,15 ml
26179,8974,15,15 ml
26180,8975,0,30 ml
26181,8975,1,90 ml
26182,8976,0,45 ml
26183,8976,2,15 ml
26184,8976,3,Full up (90ml)
26185,8977,0,30 ml
26186,8977,4,15 ml
26187,8977,5,15 ml
26188,8977,6,1 tsp.
26189,8978,0,45 ml
26190,8978,7,20 ml
26191,8978,8,Full up (90ml)
26192,8979,0,60 ml
26193,8979,9,1 dash
26194,8980,0,45 ml
26195,8980,5,15 ml
26196,8980,10,1 tsp.
26197,8980,11,1 個
26198,8980,12,2 tsp.
26199,8981,0,45 ml
26200,8981,13,15 ml
26201,8982,0,50 ml
26202,8982,13,10 ml
26203,8983,0,30 ml
26204,8983,14,15 ml
26205,8983,5,15 ml
26206,8984,0,30 ml
26207,8984,2,15 ml
26208,8984,15,15 ml
26209,8985,0,30 ml
26210,8985,1,90 ml
26211,8986,0,45 ml
26212,8986,2,15 ml
26213,8986,3,Full up (90ml)
26214,8987,0,30 ml
26215,8987,4,15 ml
26216,8987,5,15 ml
26217,8987,6,1 tsp.
26218,8988,0,45 ml
26219,8988,7,20 ml
26220,8988,8,Full up (90ml)
26221,8989,0,60 ml
26222,8989,9,1 dash
26223,8990,0,45 ml
26224,8990,5,15 ml
26225,8990,10,1 tsp.
26226,8990,11,1 個
26227,8990,12,2 tsp.
26228,8991,0,45 ml
26229,8991,13,15 ml
26230,8992,0,50 ml
26231,8992,13,10 ml
26232,8993,0,30 ml
26233,8993,14,15 ml
26234,8993,5,15 ml
26235,8994,0,30 ml
26236,8994,2,15 ml
26237,8994,15,15 ml
26238,8995,0,30 ml
26239,8995,1,90 ml
26240,8996,0,45 ml
26241,8996,2,15 ml
26242,8996,3,Full up (90ml)
26243,8997,0,30 ml
26244,8997,4,15 ml
26245,8997,5,15 ml
26246,8997,6,1 tsp.
26247,8998,0,45 ml
26248,8998,7,20 ml
26249,8998,8,Full up (90ml)
26250,8999,0,60 ml
26251,8999,9,1 dash
26252,9000,0,45 ml
26253,9000,5,15 ml
26254,9000,10,1 tsp.
26255,9000,11,1 個
26256,9000,12,2 tsp.
26257,9001,0,45 ml
26258,9001,13,15 ml
26259,9002,0,50 ml
26260,9002,13,10 ml
26261,9003,0,30 ml
26262,9003,14,15 ml
26263,9003,5,15 ml
26264,9004,0,30 ml
26265,9004,2,15 ml
26266,9004,15,15 ml
26267,9005,0,30 ml
26268,9005,1,90 ml
26269,9006,0,45 ml
26270,9006,2,15 ml
26271,9006,3,Full up (90ml)
26272,9007,0,30 ml
26273,9007,4,15 ml
26274,9007,5,15 ml
26275,9007,6,1 tsp.
26276,9008,0,45 ml
26277,9008,7,20 ml
26278,9008,8,Full up (90ml)
26279,9009,0,60 ml
26280,9009,9,1 dash
26281,9010,0,45 ml
26282,9010,5,15 ml
26283,9010,10,1 tsp.
26284,9010,11,1 個
26285,9010,12,2 tsp.
26286,9011,0,45 ml
26287,9011,13,15 ml
26288,9012,0,50 ml
26289,9012,13,10 ml
26290,9013,0,30 ml
26291,9013,14,15 ml
26292,9013,5,15 ml
26293,9014,0,30 ml
26294,9014,2,15 ml
26295,9014,15,15 ml
26296,9015,0,30 ml
26297,9015,1,90 ml
26298,9016,0,45 ml
26299,9016,2,15 ml
26300,9016,3,Full up (90ml)
26301,9017,0,30 ml
26302,9017,4,15 ml
26303,9017,5,15 ml
26304,9017,6,1 tsp.
26305,9018,0,45 ml
26306,9018,7,20 ml
26307,9018,8,Full up (90ml)
26308,9019,0,60 ml
26309,9019,9,1 dash
26310,9020,0,45 ml
26311,9020,5,15 ml
26312,9020,10,1 tsp.
26313,9020,11,1 個
26314,9020,12,2 tsp.
26315,9021,0,45 ml
26316,9021,13,15 ml
26317,9022,0,50 ml
26318,9022,13,10 ml
26319,9023,0,30 ml
26320,9023,14,15 ml
26321,9023,5,15 ml
26322,9024,0,30 ml
26323,9024,2,15 ml
26324,9024,15,15 ml
26325,9025,0,30 ml
26326,9025,1,90 ml
26327,9026,0,45 ml
26328,9026,2,15 ml
26329,9026,3,Full up (90ml)
26330,9027,0,30 ml
26331,9027,4,15 ml
26332,9027,5,15 ml
26333,9027,6,1 tsp.
26334,9028,0,45 ml
26335,9028,7,20 ml
26336,9028,8,Full up (90ml)
26337,9029,0,60 ml
26338,9029,9,1 dash
26339,9030,0,45 ml
26340,9030,5,15 ml
26341,9030,10,1 tsp.
26342,9030,11,1 個
26343,9030,12,2 tsp.
26344,9031,0,45 ml
26345,9031,13,15 ml
26346,9032,0,50 ml
26347,9032,13,10 ml
26348,9033,0,30 ml
26349,9033,14,15 ml
26350,9033,5,15 ml
26351,9034,0,30 ml
26352,9034,2,15 ml
26353,9034,15,15 ml
26354,9035,0,30 ml
26355,9035,1,90 ml
26356,9036,0,45 ml
26357,9036,2,15 ml
26358,9036,3,Full up (90ml)
26359,9037,0,30 ml
26360,9037,4,15 ml
26361,9037,5,15 ml
26362,9037,6,1 tsp.
26363,9038,0,45 ml
26364,9038,7,20 ml
26365,9038,8,Full up (90ml)
26366,9039,0,60 ml
26367,9039,9,1 dash
26368,9040,0,45 ml
26369,9040,5,15 ml
26370,9040,10,1 tsp.
26371,9040,11,1 個
26372,9040,12,2 tsp.
26373,9041,0,45 ml
26374,9041,13,15 ml
26375,9042,0,50 ml
26376,9042,13,10 ml
26377,9043,0,30 ml
26378,9043,14,15 ml
26379,9043,5,15 ml
26380,9044,0,30 ml
26381,9044,2,15 ml
26382,9044,15,15 ml
26383,9045,0,30 ml
26384,9045,1,90 ml
26385,9046,0,45 ml
26386,9046,2,15 ml
26387,9046,3,Full up (90ml)
26388,9047,0,30 ml
26389,9047,4,15 ml
26390,9047,5,15 ml
26391,9047,6,1 tsp.
26392,9048,0,45 ml
26393,9048,7,20 ml
26394,9048,8,Full up (90ml)
26395,9049,0,60 ml
26396,9049,9,1 dash
26397,9050,0,45 ml
26398,9050,5,15 ml
26399,9050,10,1 tsp.
26400,9050,11,1 個
26401,9050,12,2 tsp.
26402,9051,0,45 ml
26403,9051,13,15 ml
26404,9052,0,50 ml
26405,9052,13,10 ml
26406,9053,0,30 ml
26407,9053,14,15 ml
26408,9053,5,15 ml
26409,9054,0,30 ml
26410,9054,2,15 ml
26411,9054,15,15 ml
26412,9055,0,30 ml
26413,9055,1,90 ml
26414,9056,0,45 ml
26415,9056,2,15 ml
26416,9056,3,Full up (90ml)
26417,9057,0,30 ml
26418,9057,4,15 ml
26419,9057,5,15 ml
26420,9057,6,1 tsp.
26421,9058,0,45 ml
26422,9058,7,20 ml
26423,9058,8,Full up (90ml)
26424,9059,0,60 ml
26425,9059,9,1 dash
26426,9060,0,45 ml
26427,9060,5,15 ml
26428,9060,10,1 tsp.
26429,9060,11,1 個
26430,9060,12,2 tsp.
26431,9061,0,45 ml
26432,9061,13,15 ml
26433,9062,0,50 ml
26434,9062,13,10 ml
26435,9063,0,30 ml
26436,9063,14,15 ml
26437,9063,5,15 ml
26438,9064,0,30 ml
26439,9064,2,15 ml
26440,9064,15,15 ml
26441,9065,0,30 ml
26442,9065,1,90 ml
26443,9066,0,45 ml
26444,9066,2,15 ml
26445,9066,3,Full up (90ml)
26446,9067,0,30 ml
26447,9067,4,15 ml
26448,9067,5,15 ml
26449,9067,6,1 tsp.
26450,9068,0,45 ml
26451,9068,7,20 ml
26452,9068,8,Full up (90ml)
26453,9069,0,60 ml
26454,9069,9,1 dash
26455,9070,0,45 ml
26456,9070,5,15 ml
26457,9070,10,1 tsp.
26458,9070,11,1 個
26459,9070,12,2 tsp.
26460,9071,0,45 ml
26461,9071,13,15 ml
26462,9072,0,50 ml
26463,9072,13,10 ml
26464,9073,0,30 ml
26465,9073,14,15 ml
26466,9073,5,15 ml
26467,9074,0,30 ml
26468,9074,2,15 ml
26469,9074,15,15 ml
26470,9075,0,30 ml
26471,9075,1,90 ml
26472,9076,0,45 ml
26473,9076,2,15 ml
26474,9076,3,Full up (90ml)
26475,9077,0,30 ml
26476,9077,4,15 ml
26477,9077,5,15 ml
26478,9077,6,1 tsp.
26479,9078,0,45 ml
26480,9078,7,20 ml
26481,9078,8,Full up (90ml)
26482,9079,0,60 ml
26483,9079,9,1 dash
26484,9080,0,45 ml
26485,9080,5,15 ml
26486,9080,10,1 tsp.
26487,9080,11,1 個
26488,9080,12,2 tsp.
26489,9081,0,45 ml
26490,9081,13,15 ml
26491,9082,0,50 ml
26492,9082,13,10 ml
26493,9083,0,30 ml
26494,9083,14,15 ml
26495,9083,5,15 ml
26496,9084,0,30 ml
26497,9084,2,15 ml
26498,9084,15,15 ml
26499,9085,0,30 ml
26500,9085,1,90 ml
26501,9086,0,45 ml
26502,9086,2,15 ml
26503,9086,3,Full up (90ml)
26504,9087,0,30 ml
26505,9087,4,15 ml
26506,9087,5,15 ml
26507,9087,6,1 tsp.
26508,9088,0,45 ml
26509,9088,7,20 ml
26510,9088,8,Full up (90ml)
26511,9089,0,60 ml
26512,9089,9,1 dash
26513,9090,0,45 ml
26514,9090,5,15 ml
26515,9090,10,1 tsp.
26516,9090,11,1 個
26517,9090,12,2 tsp.
26518,9091,0,45 ml
26519,9091,13,15 ml
26520,9092,0,50 ml
26521,9092,13,10 ml
26522,9093,0,30 ml
26523,9093,14,15 ml
26524,9093,5,15 ml
26525,9094,0,30 ml
26526,9094,2,15 ml
26527,9094,15,15 ml
26528,9095,0,30 ml
26529,9095,1,90 ml
26530,9096,0,45 ml
26531,9096,2,15 ml
26532,9096,3,Full up (90ml)
26533,9097,0,30 ml
26534,9097,4,15 ml
26535,9097,5,15 ml
26536,9097,6,1 tsp.
26537,9098,0,45 ml
26538,9098,7,20 ml
26539,9098,8,Full up (90ml)
26540,9099,0,60 ml
26541,9099,9,1 dash
26542,9100,0,45 ml
26543,9100,5,15 ml
26544,9100,10,1 tsp.
26545,9100,11,1 個
26546,9100,12,2 tsp.
26547,9101,0,45 ml
26548,9101,13,15 ml
26549,9102,0,50 ml
26550,9102,13,10 ml
26551,9103,0,30 ml
26552,9103,14,15 ml
26553,9103,5,15 ml
26554,9104,0,30 ml
26555,9104,2,15 ml
26556,9104,15,15 ml
26557,9105,0,30 ml
26558,9105,1,90 ml
26559,9106,0,45 ml
26560,9106,2,15 ml
26561,9106,3,Full up (90ml)
26562,9107,0,30 ml
26563,9107,4,15 ml
26564,9107,5,15 ml
26565,9107,6,1 tsp.
26566,9108,0,45 ml
26567,9108,7,20 ml
26568,9108,8,Full up (90ml)
26569,9109,0,60 ml
26570,9109,9,1 dash
26571,9110,0,45 ml
26572,9110,5,15 ml
26573,9110,10,1 tsp.
26574,9110,11,1 個
26575,9110,12,2 tsp.
26576,9111,0,45 ml
26577,9111,13,15 ml
26578,9112,0,50 ml
26579,9112,13,10 ml
26580,9113,0,30 ml
26581,9113,14,15 ml
26582,9113,5,15 ml
26583,9114,0,30 ml
26584,9114,2,15 ml
26585,9114,15,15 ml
26586,9115,0,30 ml
26587,9115,1,90 ml
26588,9116,0,45 ml
26589,9116,2,15 ml
26590,9116,3,Full up (90ml)
26591,9117,0,30 ml
26592,9117,4,15 ml
26593,9117,5,15 ml
26594,9117,6,1 tsp.
26595,9118,0,45 ml
26596,9118,7,20 ml
26597,9118,8,Full up (90ml)
26598,9119,0,60 ml
26599,9119,9,1 dash
26600,9120,0,45 ml
26601,9120,5,15 ml
26602,9120,10,1 tsp.
26603,9120,11,1 個
26604,9120,12,2 tsp.
26605,9121,0,45 ml
26606,9121,13,15 ml
26607,9122,0,50 ml
26608,9122,13,10 ml
26609,9123,0,30 ml
26610,9123,14,15 ml
26611,9123,5,15 ml
26612,9124,0,30 ml
26613,9124,2,15 ml
26614,9124,15,15 ml
26615,9125,0,30 ml
26616,9125,1,90 ml
26617,9126,0,45 ml
26618,9126,2,15 ml
26619,9126,3,Full up (90ml)
26620,9127,0,30 ml
26621,9127,4,15 ml
26622,9127,5,15 ml
26623,9127,6,1 tsp.
26624,9128,0,45 ml
26625,9128,7,20 ml
26626,9128,8,Full up (90ml)
26627,9129,0,60 ml
26628,9129,9,1 dash
26629,9130,0,45 ml
26630,9130,5,15 ml
26631,9130,10,1 tsp.
26632,9130,11,1 個
26633,9130,12,2 tsp.
26634,9131,0,45 ml
26635,9131,13,15 ml
26636,9132,0,50 ml
26637,9132,13,10 ml
26638,9133,0,30 ml
26639,9133,14,15 ml
26640,9133,5,15 ml
26641,9134,0,30 ml
26642,9134,2,15 ml
26643,9134,15,15 ml
26644,9135,0,30 ml
26645,9135,1,90 ml
26646,9136,0,45 ml
26647,9136,2,15 ml
26648,9136,3,Full up (90ml)
26649,9137,0,30 ml
26650,9137,4,15 ml
26651,9137,5,15 ml
26652,9137,6,1 tsp.
26653,9138,0,45 ml
26654,9138,7,20 ml
26655,9138,8,Full up (90ml)
26656,9139,0,60 ml
26657,9139,9,1 dash
26658,9140,0,45 ml
26659,9140,5,15 ml
26660,9140,10,1 tsp.
26661,9140,11,1 個
26662,9140,12,2 tsp.
26663,9141,0,45 ml
26664,9141,13,15 ml
26665,9142,0,50 ml
26666,9142,13,10 ml
26667,9143,0,30 ml
26668,9143,14,15 ml
26669,9143,5,15 ml
26670,9144,0,30 ml
26671,9144,2,15 ml
26672,9144,15,15 ml
26673,9145,0,30 ml
26674,9145,1,90 ml
26675,9146,0,45 ml
26676,9146,2,15 ml
26677,9146,3,Full up (90ml)
26678,9147,0,30 ml
26679,9147,4,15 ml
26680,9147,5,15 ml
26681,9147,6,1 tsp.
26682,9148,0,45 ml
26683,9148,7,20 ml
26684,9148,8,Full up (90ml)
26685,9149,0,60 ml
26686,9149,9,1 dash
26687,9150,0,45 ml
26688,9150,5,15 ml
26689,9150,10,1 tsp.
26690,9150,11,1 個
26691,9150,12,2 tsp.
26692,9151,0,45 ml
26693,9151,13,15 ml
26694,9152,0,50 ml
26695,9152,13,10 ml
26696,9153,0,30 ml
26697,9153,14,15 ml
26698,9153,5,15 ml
26699,9154,0,30 ml
26700,9154,2,15 ml
26701,9154,15,15 ml
26702,9155,0,30 ml
26703,9155,1,90 ml
26704,9156,0,45 ml
26705,9156,2,15 ml
26706,9156,3,Full up (90ml)
26707,9157,0,30 ml
26708,9157,4,15 ml
26709,9157,5,15 ml
26710,9157,6,1 tsp.
26711,9158,0,45 ml
26712,9158,7,20 ml
26713,9158,8,Full up (90ml)
26714,9159,0,60 ml
26715,9159,9,1 dash
26716,9160,0,45 ml
26717,9160,5,15 ml
26718,9160,10,1 tsp.
26719,9160,11,1 個
26720,9160,12,2 tsp.
26721,9161,0,45 ml
26722,9161,13,15 ml
26723,9162,0,50 ml
26724,9162,13,10 ml
26725,9163,0,30 ml
26726,9163,14,15 ml
26727,9163,5,15 ml
26728,9164,0,30 ml
26729,9164,2,15 ml
26730,9164,15,15 ml
26731,9165,0,30 ml
26732,9165,1,90 ml
26733,9166,0,45 ml
26734,9166,2,15 ml
26735,9166,3,Full up (90ml)
26736,9167,0,30 ml
26737,9167,4,15 ml
26738,9167,5,15 ml
26739,9167,6,1 tsp.
26740,9168,0,45 ml
26741,9168,7,20 ml
26742,9168,8,Full up (90ml)
26743,9169,0,60 ml
26744,9169,9,1 dash
26745,9170,0,45 ml
26746,9170,5,15 ml
26747,9170,10,1 tsp.
26748,9170,11,1 個
26749,9170,12,2 tsp.
26750,9171,0,45 ml
26751,9171,13,15 ml
26752,9172,0,50 ml
26753,9172,13,10 ml
26754,9173,0,30 ml
26755,9173,14,15 ml
26756,9173,5,15 ml
26757,9174,0,30 ml
26758,9174,2,15 ml
26759,9174,15,15 ml
26760,9175,0,30 ml
26761,9175,1,90 ml
26762,9176,0,45 ml
26763,9176,2,15 ml
26764,9176,3,Full up (90ml)
26765,9177,0,30 ml
26766,9177,4,15 ml
26767,9177,5,15 ml
26768,9177,6,1 tsp.
26769,9178,0,45 ml
26770,9178,7,20 ml
26771,9178,8,Full up (90ml)
26772,9179,0,60 ml
26773,9179,9,1 dash
26774,9180,0,45 ml
26775,9180,5,15 ml
26776,9180,10,1 tsp.
26777,9180,11,1 個
26778,9180,12,2 tsp.
26779,9181,0,45 ml
26780,9181,13,15 ml
26781,9182,0,50 ml
26782,9182,13,10 ml
26783,9183,0,30 ml
26784,9183,14,15 ml
26785,9183,5,15 ml
26786,9184,0,30 ml
26787,9184,2,15 ml
26788,9184,15,15 ml
26789,9185,0,30 ml
26790,9185,1,90 ml
26791,9186,0,45 ml
26792,9186,2,15 ml
26793,9186,3,Full up (90ml)
26794,9187,0,30 ml
26795,9187,4,15 ml
26796,9187,5,15 ml
26797,9187,6,1 tsp.
26798,9188,0,45 ml
26799,9188,7,20 ml
26800,9188,8,Full up (90ml)
26801,9189,0,60 ml
26802,9189,9,1 dash
26803,9190,0,45 ml
26804,9190,5,15 ml
26805,9190,10,1 tsp.
26806,9190,11,1 個
26807,9190,12,2 tsp.
26808,9191,0,45 ml
26809,9191,13,15 ml
26810,9192,0,50 ml
26811,9192,13,10 ml
26812,9193,0,30 ml
26813,9193,14,15 ml
26814,9193,5,15 ml
26815,9194,0,30 ml
26816,9194,2,15 ml
26817,9194,15,15 ml
26818,9195,0,30 ml
26819,9195,1,90 ml
26820,9196,0,45 ml
26821,9196,2,15 ml
26822,9196,3,Full up (90ml)
26823,9197,0,30 ml
26824,9197,4,15 ml
26825,9197,5,15 ml
26826,9197,6,1 tsp.
26827,9198,0,45 ml
26828,9198,7,20 ml
26829,9198,8,Full up (90ml)
26830,9199,0,60 ml
26831,9199,9,1 dash
26832,9200,0,45 ml
26833,9200,5,15 ml
26834,9200,10,1 tsp.
26835,9200,11,1 個
26836,9200,12,2 tsp.
26837,9201,0,45 ml
26838,9201,13,15 ml
26839,9202,0,50 ml
26840,9202,13,10 ml
26841,9203,0,30 ml
26842,9203,14,15 ml
26843,9203,5,15 ml
26844,9204,0,30 ml
26845,9204,2,15 ml
26846,9204,15,15 ml
26847,9205,0,30 ml
26848,9205,1,90 ml
26849,9206,0,45 ml
26850,9206,2,15 ml
26851,9206,3,Full up (90ml)
26852,9207,0,30 ml
26853,9207,4,15 ml
26854,9207,5,15 ml
26855,9207,6,1 tsp.
26856,9208,0,45 ml
26857,9208,7,20 ml
26858,9208,8,Full up (90ml)
26859,9209,0,60 ml
26860,9209,9,1 dash
26861,9210,0,45 ml
26862,9210,5,15 ml
26863,9210,10,1 tsp.
26864,9210,11,1 個
26865,9210,12,2 tsp.
26866,9211,0,45 ml
26867,9211,13,15 ml
26868,9212,0,50 ml
26869,9212,13,10 ml
26870,9213,0,30 ml
26871,9213,14,15 ml
26872,9213,5,15 ml
26873,9214,0,30 ml
26874,9214,2,15 ml
26875,9214,15,15 ml
26876,9215,0,30 ml
26877,9215,1,90 ml
26878,9216,0,45 ml
26879,9216,2,15 ml
26880,9216,3,Full up (90ml)
26881,9217,0,30 ml
26882,9217,4,15 ml
26883,9217,5,15 ml
26884,9217,6,1 tsp.
26885,9218,0,45 ml
26886,9218,7,20 ml
26887,9218,8,Full up (90ml)
26888,9219,0,60 ml
26889,9219,9,1 dash
26890,9220,0,45 ml
26891,9220,5,15 ml
26892,9220,10,1 tsp.
26893,9220,11,1 個
26894,9220,12,2 tsp.
26895,9221,0,45 ml
26896,9221,13,15 ml
26897,9222,0,50 ml
26898,9222,13,10 ml
26899,9223,0,30 ml
26900,9223,14,15 ml
26901,9223,5,15 ml
26902,9224,0,30 ml
26903,9224,2,15 ml
26904,9224,15,15 ml
26905,9225,0,30 ml
26906,9225,1,90 ml
26907,9226,0,45 ml
26908,9226,2,15 ml
26909,9226,3,Full up (90ml)
26910,9227,0,30 ml
26911,9227,4,15 ml
26912,9227,5,15 ml
26913,9227,6,1 tsp.
26914,9228,0,45 ml
26915,9228,7,20 ml
26916,9228,8,Full up (90ml)
26917,9229,0,60 ml
26918,9229,9,1 dash
26919,9230,0,45 ml
26920,9230,5,15 ml
26921,9230,10,1 tsp.
26922,9230,11,1 個
26923,9230,12,2 tsp.
26924,9231,0,45 ml
26925,9231,13,15 ml
26926,9232,0,50 ml
26927,9232,13,10 ml
26928,9233,0,30 ml
26929,9233,14,15 ml
26930,9233,5,15 ml
26931,9234,0,30 ml
26932,9234,2,15 ml
26933,9234,15,15 ml
26934,9235,0,30 ml
26935,9235,1,90 ml
26936,9236,0,45 ml
26937,9236,2,15 ml
26938,9236,3,Full up (90ml)
26939,9237,0,30 ml
26940,9237,4,15 ml
26941,9237,5,15 ml
26942,9237,6,1 tsp.
26943,9238,0,45 ml
26944,9238,7,20 ml
26945,9238,8,Full up (90ml)
26946,9239,0,60 ml
26947,9239,9,1 dash
26948,9240,0,45 ml
26949,9240,5,15 ml
26950,9240,10,1 tsp.
26951,9240,11,1 個
26952,9240,12,2 tsp.
26953,9241,0,45 ml
26954,9241,13,15 ml
26955,9242,0,50 ml
26956,9242,13,10 ml
26957,9243,0,30 ml
26958,9243,14,15 ml
26959,9243,5,15 ml
26960,9244,0,30 ml
26961,9244,2,15 ml
26962,9244,15,15 ml
26963,9245,0,30 ml
26964,9245,1,90 ml
26965,9246,0,45 ml
26966,9246,2,15 ml
26967,9246,3,Full up (90ml)
26968,9247,0,30 ml
26969,9247,4,15 ml
26970,9247,5,15 ml
26971,9247,6,1 tsp.
26972,9248,0,45 ml
26973,9248,7,20 ml
26974,9248,8,Full up (90ml)
26975,9249,0,60 ml
26976,9249,9,1 dash
26977,9250,0,45 ml
26978,9250,5,15 ml
26979,9250,10,1 tsp.
26980,9250,11,1 個
26981,9250,12,2 tsp.
26982,9251,0,45 ml
26983,9251,13,15 ml
26984,9252,0,50 ml
26985,9252,13,10 ml
26986,9253,0,30 ml
26987,9253,14,15 ml
26988,9253,5,15 ml
26989,9254,0,30 ml
26990,9254,2,15 ml
26991,9254,15,15 ml
26992,9255,0,30 ml
26993,9255,1,90 ml
26994,9256,0,45 ml
26995,9256,2,15 ml
26996,9256,3,Full up (90ml)
26997,9257,0,30 ml
26998,9257,4,15 ml
26999,9257,5,15 ml
27000,9257,6,1 tsp.
27001,9258,0,45 ml
27002,9258,7,20 ml
27003,9258,8,Full up (90ml)
27004,9259,0,60 ml
27005,9259,9,1 dash
27006,9260,0,45 ml
27007,9260,5,15 ml
27008,9260,10,1 tsp.
27009,9260,11,1 個
27010,9260,12,2 tsp.
27011,9261,0,45 ml
27012,9261,13,15 ml
27013,9262,0,50 ml
27014,9262,13,10 ml
27015,9263,0,30 ml
27016,9263,14,15 ml
27017,9263,5,15 ml
27018,9264,0,30 ml
27019,9264,2,15 ml
27020,9264,15,15 ml
27021,9265,0,30 ml
27022,9265,1,90 ml
27023,9266,0,45 ml
27024,9266,2,15 ml
27025,9266,3,Full up (90ml)
27026,9267,0,30 ml
27027,9267,4,15 ml
27028,9267,5,15 ml
27029,9267,6,1 tsp.
27030,9268,0,45 ml
27031,9268,7,20 ml
27032,9268,8,Full up (90ml)
27033,9269,0,60 ml
27034,9269,9,1 dash
27035,9270,0,45 ml
27036,9270,5,15 ml
27037,9270,10,1 tsp.
27038,9270,11,1 個
27039,9270,12,2 tsp.
27040,9271,0,45 ml
27041,9271,13,15 ml
27042,9272,0,50 ml
27043,9272,13,10 ml
27044,9273,0,30 ml
27045,9273,14,15 ml
27046,9273,5,15 ml
27047,9274,0,30 ml
27048,9274,2,15 ml
27049,9274,15,15 ml
27050,9275,0,30 ml
27051,9275,1,90 ml
27052,9276,0,45 ml
